"subject","problem","dataset_number","proplookatnovel","total_familiar_item_look_during_familiarization"
65,"faceproblem1",93,0.52,16916.89
65,"faceproblem1",94,0.79,18202.1
65,"faceproblem1",95,0.45,16580.19
65,"faceproblem1",96,0.74,19103.8
65,"faceproblem1",97,0.77,19247.7
65,"faceproblem1",98,0.27,18426.5
65,"faceproblem1",99,0.79,18202.1
65,"faceproblem1",100,0.53,17208.9
67,"faceproblem1",1,0.26,17012.2
67,"faceproblem1",2,0.27,18426.5
67,"faceproblem1",3,0.65,18845.2
67,"faceproblem1",4,0.46,18630.2
67,"faceproblem1",5,0.16,18803.7
67,"faceproblem1",6,0.65,17997.69
67,"faceproblem1",7,0.58,19480
67,"faceproblem1",8,0.37,17492.4
67,"faceproblem1",9,0.24,18519.3
67,"faceproblem1",10,0.49,18746.79
67,"faceproblem1",11,0.58,16965.19
67,"faceproblem1",12,0.62,18000.7
67,"faceproblem1",13,0.37,17492.4
67,"faceproblem1",14,0.38,17496.1
67,"faceproblem1",15,0.62,19108.3
67,"faceproblem1",16,0.35,15762.19
67,"faceproblem1",17,0.65,18774.7
67,"faceproblem1",18,0.49,18829.3
67,"faceproblem1",19,0.33,18809.49
67,"faceproblem1",20,0.47,667.8
67,"faceproblem1",21,0.3,17029.6
67,"faceproblem1",22,0.58,18562.3
67,"faceproblem1",23,0.45,19023.4
67,"faceproblem1",24,0.52,19015.9
67,"faceproblem1",25,0.58,19480
67,"faceproblem1",26,0.38,17270.7
67,"faceproblem1",27,0.31,18250.9
67,"faceproblem1",28,0.46,18630.2
67,"faceproblem1",29,0.33,18038.7
67,"faceproblem1",30,0.85,16003.5
67,"faceproblem1",31,0.66,17199.3
67,"faceproblem1",32,0.56,18479.5
67,"faceproblem1",33,0.62,18000.7
67,"faceproblem1",34,0.33,18038.7
67,"faceproblem1",35,0.65,17997.69
67,"faceproblem1",36,0.56,18782.3
67,"faceproblem1",37,0.33,18809.49
67,"faceproblem1",38,0.87,17679.7
67,"faceproblem1",39,0.53,17781.9
67,"faceproblem1",40,0.33,18038.7
67,"faceproblem1",41,0.42,19067.8
67,"faceproblem1",42,0.56,18479.5
67,"faceproblem1",43,0.46,18652.6
67,"faceproblem1",44,0.65,18845.2
67,"faceproblem1",45,0.49,18829.3
67,"faceproblem1",46,0.73,18776
67,"faceproblem1",47,0.49,18829.3
67,"faceproblem1",48,0.45,19023.4
67,"faceproblem1",49,0.21,19024.2
67,"faceproblem1",50,0.42,19067.8
67,"faceproblem1",51,0.66,16805.09
67,"faceproblem1",52,0.37,17492.4
67,"faceproblem1",53,0.39,18828.4
67,"faceproblem1",54,0.66,18860
67,"faceproblem1",55,0.63,18321.1
67,"faceproblem1",56,0.65,17997.69
67,"faceproblem1",57,0.49,18829.3
67,"faceproblem1",58,0.45,18104.4
67,"faceproblem1",59,0.53,17208.9
67,"faceproblem1",60,0.49,18746.79
67,"faceproblem1",61,0.74,19103.8
67,"faceproblem1",62,0.73,18776
67,"faceproblem1",63,0.65,18845.2
67,"faceproblem1",64,0.64,17450.5
67,"faceproblem1",65,0.62,19108.3
67,"faceproblem1",66,0.24,18519.3
67,"faceproblem1",67,0.3,17029.6
67,"faceproblem1",68,0.56,18782.3
67,"faceproblem1",69,0.27,18426.5
67,"faceproblem1",70,0.28,17828.3
67,"faceproblem1",71,0.61,16615.9
67,"faceproblem1",72,0.49,18829.3
67,"faceproblem1",73,0.39,18828.4
67,"faceproblem1",74,0.61,16615.9
67,"faceproblem1",75,0.34,18737.49
67,"faceproblem1",76,0.6,16911.5
67,"faceproblem1",77,0.55,18564.69
67,"faceproblem1",78,0.57,17682.6
67,"faceproblem1",79,0.58,18562.3
67,"faceproblem1",80,0.47,667.8
67,"faceproblem1",81,0.63,17504.3
67,"faceproblem1",82,0.65,18845.2
67,"faceproblem1",83,0.62,18000.7
67,"faceproblem1",84,0.56,18782.3
67,"faceproblem1",85,0.66,18860
67,"faceproblem1",86,0.47,18379.5
67,"faceproblem1",87,0.72,18446.2
67,"faceproblem1",88,0.45,19023.4
67,"faceproblem1",89,0.42,19067.8
67,"faceproblem1",90,0.58,19480
67,"faceproblem1",91,0.73,18776
67,"faceproblem1",92,0.53,18047
67,"faceproblem1",93,0.52,19015.9
67,"faceproblem1",94,0.37,17492.4
67,"faceproblem1",95,0.38,17496.1
67,"faceproblem1",96,0.47,18379.5
67,"faceproblem1",97,0.56,18479.5
67,"faceproblem1",98,0.36,18086.8
67,"faceproblem1",99,0.67,19162.7
67,"faceproblem1",100,0.65,17997.69
68,"faceproblem1",1,0.66,16805.09
68,"faceproblem1",2,0.85,16003.5
68,"faceproblem1",3,0.45,16580.19
68,"faceproblem1",4,0.62,19108.3
68,"faceproblem1",5,0.6,16911.5
68,"faceproblem1",6,0.53,17208.9
68,"faceproblem1",7,0.61,16615.9
68,"faceproblem1",8,0.62,18000.7
68,"faceproblem1",9,0.58,16965.19
68,"faceproblem1",10,0.47,18379.5
68,"faceproblem1",11,0.67,19162.7
68,"faceproblem1",12,0.57,17682.6
68,"faceproblem1",13,0.56,18782.3
68,"faceproblem1",14,0.53,17208.9
68,"faceproblem1",15,0.52,16916.89
68,"faceproblem1",16,0.59,17287.5
68,"faceproblem1",17,0.52,19015.9
68,"faceproblem1",18,0.31,18250.9
68,"faceproblem1",19,0.85,16003.5
68,"faceproblem1",20,0.29,18408.49
68,"faceproblem1",21,0.26,17012.2
68,"faceproblem1",22,0.35,15762.19
68,"faceproblem1",23,0.67,19162.7
68,"faceproblem1",24,0.31,18250.9
68,"faceproblem1",25,0.22,19097.6
68,"faceproblem1",26,0.45,19023.4
68,"faceproblem1",27,0.33,18809.49
68,"faceproblem1",28,0.74,19103.8
68,"faceproblem1",29,0.26,17012.2
68,"faceproblem1",30,0.62,18000.7
68,"faceproblem1",31,0.46,18652.6
68,"faceproblem1",32,0.65,18774.7
68,"faceproblem1",33,0.33,18038.7
68,"faceproblem1",34,0.53,17781.9
68,"faceproblem1",35,0.56,18782.3
68,"faceproblem1",36,0.65,18845.2
68,"faceproblem1",37,0.66,16805.09
68,"faceproblem1",38,0.64,17450.5
68,"faceproblem1",39,0.45,19023.4
68,"faceproblem1",40,0.63,18321.1
68,"faceproblem1",41,0.31,18250.9
68,"faceproblem1",42,0.47,18657.7
68,"faceproblem1",43,0.65,18774.7
68,"faceproblem1",44,0.79,18202.1
68,"faceproblem1",45,0.74,19103.8
68,"faceproblem1",46,0.45,19023.4
68,"faceproblem1",47,0.46,18630.2
68,"faceproblem1",48,0.58,19480
68,"faceproblem1",49,0.6,16911.5
68,"faceproblem1",50,0.33,18809.49
68,"faceproblem1",51,0.9,19111.9
68,"faceproblem1",52,0.22,19097.6
68,"faceproblem1",53,0.62,18000.7
68,"faceproblem1",54,0.36,18086.8
68,"faceproblem1",55,0.28,17828.3
68,"faceproblem1",56,0.87,17679.7
68,"faceproblem1",57,0.21,19024.2
68,"faceproblem1",58,0.45,18104.4
68,"faceproblem1",59,0.6,16911.5
68,"faceproblem1",60,0.81,17946.7
68,"faceproblem1",61,0.46,18630.2
68,"faceproblem1",62,0.45,16580.19
68,"faceproblem1",63,0.65,18774.7
68,"faceproblem1",64,0.65,17997.69
68,"faceproblem1",65,0.56,18782.3
68,"faceproblem1",66,0.16,18803.7
68,"faceproblem1",67,0.55,17525.8
68,"faceproblem1",68,0.59,17287.5
68,"faceproblem1",69,0.53,18047
68,"faceproblem1",70,0.58,19480
68,"faceproblem1",71,0.62,19108.3
68,"faceproblem1",72,0.49,18746.79
68,"faceproblem1",73,0.56,18479.5
68,"faceproblem1",74,0.34,18737.49
68,"faceproblem1",75,0.52,19015.9
68,"faceproblem1",76,0.9,19111.9
68,"faceproblem1",77,0.31,18250.9
68,"faceproblem1",78,0.49,18829.3
68,"faceproblem1",79,0.45,16580.19
68,"faceproblem1",80,0.62,18000.7
68,"faceproblem1",81,0.66,16805.09
68,"faceproblem1",82,0.53,17208.9
68,"faceproblem1",83,0.6,16911.5
68,"faceproblem1",84,0.58,16965.19
68,"faceproblem1",85,0.33,18284.1
68,"faceproblem1",86,0.47,18379.5
68,"faceproblem1",87,0.67,19162.7
68,"faceproblem1",88,0.52,16916.89
68,"faceproblem1",89,0.42,19067.8
68,"faceproblem1",90,0.79,18202.1
68,"faceproblem1",91,0.16,18803.7
68,"faceproblem1",92,0.74,19103.8
68,"faceproblem1",93,0.27,18426.5
68,"faceproblem1",94,0.36,18086.8
68,"faceproblem1",95,0.67,19162.7
68,"faceproblem1",96,0.37,17263.8
68,"faceproblem1",97,0.53,18047
68,"faceproblem1",98,0.46,18652.6
68,"faceproblem1",99,0.65,17997.69
68,"faceproblem1",100,0.26,17012.2
69,"faceproblem1",1,0.72,18446.2
69,"faceproblem1",2,0.65,18774.7
69,"faceproblem1",3,0.21,19024.2
69,"faceproblem1",4,0.45,19023.4
69,"faceproblem1",5,0.6,16911.5
69,"faceproblem1",6,0.62,18000.7
69,"faceproblem1",7,0.53,17208.9
69,"faceproblem1",8,0.9,19111.9
69,"faceproblem1",9,0.47,18657.7
69,"faceproblem1",10,0.59,17287.5
69,"faceproblem1",11,0.59,17287.5
69,"faceproblem1",12,0.58,19480
69,"faceproblem1",13,0.65,17997.69
69,"faceproblem1",14,0.38,17270.7
69,"faceproblem1",15,0.49,18746.79
69,"faceproblem1",16,0.65,18774.7
69,"faceproblem1",17,0.55,17525.8
69,"faceproblem1",18,0.62,19108.3
69,"faceproblem1",19,0.34,18737.49
69,"faceproblem1",20,0.61,16615.9
69,"faceproblem1",21,0.58,19480
69,"faceproblem1",22,0.79,18202.1
69,"faceproblem1",23,0.27,18426.5
69,"faceproblem1",24,0.81,17946.7
69,"faceproblem1",25,0.52,19015.9
69,"faceproblem1",26,0.79,18202.1
69,"faceproblem1",27,0.56,18782.3
69,"faceproblem1",28,0.42,19067.8
69,"faceproblem1",29,0.58,16965.19
69,"faceproblem1",30,0.64,17450.5
69,"faceproblem1",31,0.38,17270.7
69,"faceproblem1",32,0.52,16916.89
69,"faceproblem1",33,0.46,18652.6
69,"faceproblem1",34,0.33,18038.7
69,"faceproblem1",35,0.29,18408.49
69,"faceproblem1",36,0.58,18562.3
69,"faceproblem1",37,0.16,18803.7
69,"faceproblem1",38,0.61,16615.9
69,"faceproblem1",39,0.87,17679.7
69,"faceproblem1",40,0.49,18829.3
69,"faceproblem1",41,0.3,17029.6
69,"faceproblem1",42,0.55,18564.69
69,"faceproblem1",43,0.67,19162.7
69,"faceproblem1",44,0.47,667.8
69,"faceproblem1",45,0.63,17504.3
69,"faceproblem1",46,0.49,18737.4
69,"faceproblem1",47,0.53,17208.9
69,"faceproblem1",48,0.57,17682.6
69,"faceproblem1",49,0.26,17012.2
69,"faceproblem1",50,0.56,18782.3
69,"faceproblem1",51,0.52,19015.9
69,"faceproblem1",52,0.3,17029.6
69,"faceproblem1",53,0.56,18782.3
69,"faceproblem1",54,0.27,18426.5
69,"faceproblem1",55,0.56,18782.3
69,"faceproblem1",56,0.65,17997.69
69,"faceproblem1",57,0.46,18630.2
69,"faceproblem1",58,0.59,17287.5
69,"faceproblem1",59,0.53,17208.9
69,"faceproblem1",60,0.49,18737.4
69,"faceproblem1",61,0.27,18426.5
69,"faceproblem1",62,0.63,18321.1
69,"faceproblem1",63,0.46,18630.2
69,"faceproblem1",64,0.62,19108.3
69,"faceproblem1",65,0.61,16615.9
69,"faceproblem1",66,0.56,18479.5
69,"faceproblem1",67,0.45,18104.4
69,"faceproblem1",68,0.3,17029.6
69,"faceproblem1",69,0.77,19247.7
69,"faceproblem1",70,0.65,17997.69
69,"faceproblem1",71,0.65,18774.7
69,"faceproblem1",72,0.53,17208.9
69,"faceproblem1",73,0.53,17781.9
69,"faceproblem1",74,0.66,16805.09
69,"faceproblem1",75,0.73,18776
69,"faceproblem1",76,0.37,17263.8
69,"faceproblem1",77,0.29,18408.49
69,"faceproblem1",78,0.47,18657.7
69,"faceproblem1",79,0.79,18202.1
69,"faceproblem1",80,0.58,19480
69,"faceproblem1",81,0.53,18047
69,"faceproblem1",82,0.74,19103.8
69,"faceproblem1",83,0.47,18657.7
69,"faceproblem1",84,0.37,17492.4
69,"faceproblem1",85,0.9,19111.9
69,"faceproblem1",86,0.49,18829.3
69,"faceproblem1",87,0.45,16580.19
69,"faceproblem1",88,0.49,18829.3
69,"faceproblem1",89,0.72,18446.2
69,"faceproblem1",90,0.62,19108.3
69,"faceproblem1",91,0.58,19480
69,"faceproblem1",92,0.49,18746.79
69,"faceproblem1",93,0.53,17208.9
69,"faceproblem1",94,0.49,18829.3
69,"faceproblem1",95,0.27,18426.5
69,"faceproblem1",96,0.31,18250.9
69,"faceproblem1",97,0.46,18630.2
69,"faceproblem1",98,0.62,18000.7
69,"faceproblem1",99,0.59,17287.5
69,"faceproblem1",100,0.87,17679.7
70,"faceproblem1",1,0.38,17496.1
70,"faceproblem1",2,0.63,18321.1
70,"faceproblem1",3,0.37,17263.8
70,"faceproblem1",4,0.66,18082.8
70,"faceproblem1",5,0.57,17682.6
70,"faceproblem1",6,0.62,18000.7
70,"faceproblem1",7,0.58,19480
70,"faceproblem1",8,0.56,18782.3
70,"faceproblem1",9,0.53,18047
70,"faceproblem1",10,0.66,18082.8
70,"faceproblem1",11,0.79,18202.1
70,"faceproblem1",12,0.74,19103.8
70,"faceproblem1",13,0.39,18828.4
70,"faceproblem1",14,0.47,18379.5
70,"faceproblem1",15,0.55,18564.69
70,"faceproblem1",16,0.37,17492.4
70,"faceproblem1",17,0.77,19247.7
70,"faceproblem1",18,0.26,17012.2
70,"faceproblem1",19,0.81,17946.7
70,"faceproblem1",20,0.65,17997.69
70,"faceproblem1",21,0.52,19015.9
70,"faceproblem1",22,0.33,18809.49
70,"faceproblem1",23,0.65,18845.2
70,"faceproblem1",24,0.29,18408.49
70,"faceproblem1",25,0.59,17287.5
70,"faceproblem1",26,0.46,18652.6
70,"faceproblem1",27,0.26,17012.2
70,"faceproblem1",28,0.21,19024.2
70,"faceproblem1",29,0.49,18737.4
70,"faceproblem1",30,0.33,18038.7
70,"faceproblem1",31,0.65,18774.7
70,"faceproblem1",32,0.66,17199.3
70,"faceproblem1",33,0.58,16965.19
70,"faceproblem1",34,0.37,17492.4
70,"faceproblem1",35,0.56,18479.5
70,"faceproblem1",36,0.21,19024.2
70,"faceproblem1",37,0.66,18860
70,"faceproblem1",38,0.66,18082.8
70,"faceproblem1",39,0.6,16911.5
70,"faceproblem1",40,0.61,16615.9
70,"faceproblem1",41,0.58,18562.3
70,"faceproblem1",42,0.26,17012.2
70,"faceproblem1",43,0.73,18776
70,"faceproblem1",44,0.65,17997.69
70,"faceproblem1",45,0.46,18652.6
70,"faceproblem1",46,0.39,18828.4
70,"faceproblem1",47,0.27,18426.5
70,"faceproblem1",48,0.65,17997.69
70,"faceproblem1",49,0.87,17679.7
70,"faceproblem1",50,0.58,19480
70,"faceproblem1",51,0.26,17012.2
70,"faceproblem1",52,0.66,17199.3
70,"faceproblem1",53,0.65,17997.69
70,"faceproblem1",54,0.35,15762.19
70,"faceproblem1",55,0.53,17208.9
70,"faceproblem1",56,0.38,17270.7
70,"faceproblem1",57,0.66,17199.3
70,"faceproblem1",58,0.66,18860
70,"faceproblem1",59,0.3,17029.6
70,"faceproblem1",60,0.45,19023.4
70,"faceproblem1",61,0.33,18809.49
70,"faceproblem1",62,0.56,18479.5
70,"faceproblem1",63,0.66,18860
70,"faceproblem1",64,0.34,18737.49
70,"faceproblem1",65,0.37,17492.4
70,"faceproblem1",66,0.73,18776
70,"faceproblem1",67,0.38,17270.7
70,"faceproblem1",68,0.24,18519.3
70,"faceproblem1",69,0.55,17525.8
70,"faceproblem1",70,0.73,18776
70,"faceproblem1",71,0.49,18746.79
70,"faceproblem1",72,0.66,17199.3
70,"faceproblem1",73,0.56,18479.5
70,"faceproblem1",74,0.66,17199.3
70,"faceproblem1",75,0.53,18047
70,"faceproblem1",76,0.36,18086.8
70,"faceproblem1",77,0.53,18047
70,"faceproblem1",78,0.26,17012.2
70,"faceproblem1",79,0.64,17450.5
70,"faceproblem1",80,0.74,19103.8
70,"faceproblem1",81,0.58,18562.3
70,"faceproblem1",82,0.3,17029.6
70,"faceproblem1",83,0.3,17029.6
70,"faceproblem1",84,0.85,16003.5
70,"faceproblem1",85,0.66,17199.3
70,"faceproblem1",86,0.62,19108.3
70,"faceproblem1",87,0.79,18202.1
70,"faceproblem1",88,0.65,18774.7
70,"faceproblem1",89,0.65,18845.2
70,"faceproblem1",90,0.55,18564.69
70,"faceproblem1",91,0.45,18104.4
70,"faceproblem1",92,0.63,17504.3
70,"faceproblem1",93,0.46,18630.2
70,"faceproblem1",94,0.35,15762.19
70,"faceproblem1",95,0.21,19024.2
70,"faceproblem1",96,0.49,18746.79
70,"faceproblem1",97,0.64,17450.5
70,"faceproblem1",98,0.47,18657.7
70,"faceproblem1",99,0.31,18250.9
70,"faceproblem1",100,0.46,18652.6
72,"faceproblem1",1,0.3,17029.6
72,"faceproblem1",2,0.24,18519.3
72,"faceproblem1",3,0.27,18426.5
72,"faceproblem1",4,0.26,17012.2
72,"faceproblem1",5,0.55,17525.8
72,"faceproblem1",6,0.63,17504.3
72,"faceproblem1",7,0.57,17682.6
72,"faceproblem1",8,0.45,16580.19
72,"faceproblem1",9,0.45,18104.4
72,"faceproblem1",10,0.38,17270.7
72,"faceproblem1",11,0.55,17525.8
72,"faceproblem1",12,0.27,18426.5
72,"faceproblem1",13,0.65,18774.7
72,"faceproblem1",14,0.45,18104.4
72,"faceproblem1",15,0.67,19162.7
72,"faceproblem1",16,0.72,18446.2
72,"faceproblem1",17,0.37,17492.4
72,"faceproblem1",18,0.65,17997.69
72,"faceproblem1",19,0.3,17029.6
72,"faceproblem1",20,0.46,18652.6
72,"faceproblem1",21,0.87,17679.7
72,"faceproblem1",22,0.45,16580.19
72,"faceproblem1",23,0.46,18652.6
72,"faceproblem1",24,0.85,16003.5
72,"faceproblem1",25,0.57,17682.6
72,"faceproblem1",26,0.6,16911.5
72,"faceproblem1",27,0.79,18202.1
72,"faceproblem1",28,0.55,18564.69
72,"faceproblem1",29,0.45,19023.4
72,"faceproblem1",30,0.49,18746.79
72,"faceproblem1",31,0.52,19015.9
72,"faceproblem1",32,0.28,17828.3
72,"faceproblem1",33,0.52,16916.89
72,"faceproblem1",34,0.66,18860
72,"faceproblem1",35,0.56,18479.5
72,"faceproblem1",36,0.22,19097.6
72,"faceproblem1",37,0.6,16911.5
72,"faceproblem1",38,0.58,18562.3
72,"faceproblem1",39,0.53,17208.9
72,"faceproblem1",40,0.45,18104.4
72,"faceproblem1",41,0.62,19108.3
72,"faceproblem1",42,0.45,19023.4
72,"faceproblem1",43,0.36,18086.8
72,"faceproblem1",44,0.22,19097.6
72,"faceproblem1",45,0.56,18782.3
72,"faceproblem1",46,0.38,17496.1
72,"faceproblem1",47,0.63,17504.3
72,"faceproblem1",48,0.66,18860
72,"faceproblem1",49,0.65,17997.69
72,"faceproblem1",50,0.66,16805.09
72,"faceproblem1",51,0.66,18860
72,"faceproblem1",52,0.74,19103.8
72,"faceproblem1",53,0.49,18737.4
72,"faceproblem1",54,0.27,18426.5
72,"faceproblem1",55,0.22,19097.6
72,"faceproblem1",56,0.46,18630.2
72,"faceproblem1",57,0.27,18426.5
72,"faceproblem1",58,0.87,17679.7
72,"faceproblem1",59,0.33,18809.49
72,"faceproblem1",60,0.66,18082.8
72,"faceproblem1",61,0.33,18284.1
72,"faceproblem1",62,0.65,17997.69
72,"faceproblem1",63,0.77,19247.7
72,"faceproblem1",64,0.26,17012.2
72,"faceproblem1",65,0.33,18809.49
72,"faceproblem1",66,0.65,17997.69
72,"faceproblem1",67,0.77,19247.7
72,"faceproblem1",68,0.79,18202.1
72,"faceproblem1",69,0.29,18408.49
72,"faceproblem1",70,0.65,18774.7
72,"faceproblem1",71,0.34,18737.49
72,"faceproblem1",72,0.66,18082.8
72,"faceproblem1",73,0.16,18803.7
72,"faceproblem1",74,0.21,19024.2
72,"faceproblem1",75,0.6,16911.5
72,"faceproblem1",76,0.66,18860
72,"faceproblem1",77,0.45,18104.4
72,"faceproblem1",78,0.47,18379.5
72,"faceproblem1",79,0.53,17781.9
72,"faceproblem1",80,0.63,17504.3
72,"faceproblem1",81,0.73,18776
72,"faceproblem1",82,0.65,18845.2
72,"faceproblem1",83,0.58,18562.3
72,"faceproblem1",84,0.56,18479.5
72,"faceproblem1",85,0.22,19097.6
72,"faceproblem1",86,0.47,18657.7
72,"faceproblem1",87,0.47,667.8
72,"faceproblem1",88,0.26,17012.2
72,"faceproblem1",89,0.77,19247.7
72,"faceproblem1",90,0.55,17525.8
72,"faceproblem1",91,0.49,18746.79
72,"faceproblem1",92,0.35,15762.19
72,"faceproblem1",93,0.63,18321.1
72,"faceproblem1",94,0.58,18562.3
72,"faceproblem1",95,0.63,18321.1
72,"faceproblem1",96,0.45,17554.2
72,"faceproblem1",97,0.65,18845.2
72,"faceproblem1",98,0.47,18379.5
72,"faceproblem1",99,0.49,18737.4
72,"faceproblem1",100,0.56,18782.3
73,"faceproblem1",1,0.37,17263.8
73,"faceproblem1",2,0.47,18379.5
73,"faceproblem1",3,0.55,18564.69
73,"faceproblem1",4,0.81,17946.7
73,"faceproblem1",5,0.38,17496.1
73,"faceproblem1",6,0.46,18630.2
73,"faceproblem1",7,0.9,19111.9
73,"faceproblem1",8,0.6,16911.5
73,"faceproblem1",9,0.49,18829.3
73,"faceproblem1",10,0.16,18803.7
73,"faceproblem1",11,0.65,17997.69
73,"faceproblem1",12,0.62,19108.3
73,"faceproblem1",13,0.39,18828.4
73,"faceproblem1",14,0.45,19023.4
73,"faceproblem1",15,0.24,18519.3
73,"faceproblem1",16,0.33,18809.49
73,"faceproblem1",17,0.57,17682.6
73,"faceproblem1",18,0.66,18082.8
73,"faceproblem1",19,0.28,17828.3
73,"faceproblem1",20,0.45,19023.4
73,"faceproblem1",21,0.66,17199.3
73,"faceproblem1",22,0.53,18047
73,"faceproblem1",23,0.63,18321.1
73,"faceproblem1",24,0.66,18082.8
73,"faceproblem1",25,0.31,18250.9
73,"faceproblem1",26,0.52,19015.9
73,"faceproblem1",27,0.66,16805.09
73,"faceproblem1",28,0.16,18803.7
73,"faceproblem1",29,0.37,17492.4
73,"faceproblem1",30,0.24,18519.3
73,"faceproblem1",31,0.59,17287.5
73,"faceproblem1",32,0.56,18479.5
73,"faceproblem1",33,0.33,18809.49
73,"faceproblem1",34,0.33,18809.49
73,"faceproblem1",35,0.66,18082.8
73,"faceproblem1",36,0.85,16003.5
73,"faceproblem1",37,0.67,19162.7
73,"faceproblem1",38,0.45,18104.4
73,"faceproblem1",39,0.57,17682.6
73,"faceproblem1",40,0.31,18250.9
73,"faceproblem1",41,0.63,17504.3
73,"faceproblem1",42,0.37,17492.4
73,"faceproblem1",43,0.55,17525.8
73,"faceproblem1",44,0.37,17263.8
73,"faceproblem1",45,0.35,15762.19
73,"faceproblem1",46,0.49,18746.79
73,"faceproblem1",47,0.39,18828.4
73,"faceproblem1",48,0.65,18845.2
73,"faceproblem1",49,0.49,18746.79
73,"faceproblem1",50,0.73,18776
73,"faceproblem1",51,0.28,17828.3
73,"faceproblem1",52,0.66,17199.3
73,"faceproblem1",53,0.45,17554.2
73,"faceproblem1",54,0.24,18519.3
73,"faceproblem1",55,0.57,17682.6
73,"faceproblem1",56,0.37,17492.4
73,"faceproblem1",57,0.87,17679.7
73,"faceproblem1",58,0.66,17199.3
73,"faceproblem1",59,0.66,18860
73,"faceproblem1",60,0.64,17450.5
73,"faceproblem1",61,0.65,18845.2
73,"faceproblem1",62,0.85,16003.5
73,"faceproblem1",63,0.47,667.8
73,"faceproblem1",64,0.45,17554.2
73,"faceproblem1",65,0.58,16965.19
73,"faceproblem1",66,0.65,18774.7
73,"faceproblem1",67,0.31,18250.9
73,"faceproblem1",68,0.79,18202.1
73,"faceproblem1",69,0.3,17029.6
73,"faceproblem1",70,0.66,18082.8
73,"faceproblem1",71,0.33,18809.49
73,"faceproblem1",72,0.37,17263.8
73,"faceproblem1",73,0.66,18860
73,"faceproblem1",74,0.55,17525.8
73,"faceproblem1",75,0.38,17270.7
73,"faceproblem1",76,0.79,18202.1
73,"faceproblem1",77,0.87,17679.7
73,"faceproblem1",78,0.26,17012.2
73,"faceproblem1",79,0.47,18379.5
73,"faceproblem1",80,0.31,18250.9
73,"faceproblem1",81,0.77,19247.7
73,"faceproblem1",82,0.58,18562.3
73,"faceproblem1",83,0.49,18829.3
73,"faceproblem1",84,0.65,18845.2
73,"faceproblem1",85,0.37,17263.8
73,"faceproblem1",86,0.52,16916.89
73,"faceproblem1",87,0.33,18038.7
73,"faceproblem1",88,0.28,17828.3
73,"faceproblem1",89,0.63,18321.1
73,"faceproblem1",90,0.62,18000.7
73,"faceproblem1",91,0.85,16003.5
73,"faceproblem1",92,0.26,17012.2
73,"faceproblem1",93,0.45,19023.4
73,"faceproblem1",94,0.45,16580.19
73,"faceproblem1",95,0.56,18479.5
73,"faceproblem1",96,0.33,18809.49
73,"faceproblem1",97,0.46,18652.6
73,"faceproblem1",98,0.47,667.8
73,"faceproblem1",99,0.49,18829.3
73,"faceproblem1",100,0.63,17504.3
74,"faceproblem1",1,0.53,17208.9
74,"faceproblem1",2,0.56,18479.5
74,"faceproblem1",3,0.63,18321.1
74,"faceproblem1",4,0.58,19480
74,"faceproblem1",5,0.33,18809.49
74,"faceproblem1",6,0.66,18860
74,"faceproblem1",7,0.3,17029.6
74,"faceproblem1",8,0.62,19108.3
74,"faceproblem1",9,0.49,18746.79
74,"faceproblem1",10,0.58,18562.3
74,"faceproblem1",11,0.36,18086.8
74,"faceproblem1",12,0.37,17492.4
74,"faceproblem1",13,0.34,18737.49
74,"faceproblem1",14,0.79,18202.1
74,"faceproblem1",15,0.34,18737.49
74,"faceproblem1",16,0.79,18202.1
74,"faceproblem1",17,0.56,18479.5
74,"faceproblem1",18,0.46,18652.6
74,"faceproblem1",19,0.52,19015.9
74,"faceproblem1",20,0.34,18737.49
74,"faceproblem1",21,0.49,18829.3
74,"faceproblem1",22,0.81,17946.7
74,"faceproblem1",23,0.45,18104.4
74,"faceproblem1",24,0.73,18776
74,"faceproblem1",25,0.56,18782.3
74,"faceproblem1",26,0.81,17946.7
74,"faceproblem1",27,0.42,19067.8
74,"faceproblem1",28,0.26,17012.2
74,"faceproblem1",29,0.63,18321.1
74,"faceproblem1",30,0.65,17997.69
74,"faceproblem1",31,0.45,16580.19
74,"faceproblem1",32,0.39,18828.4
74,"faceproblem1",33,0.49,18829.3
74,"faceproblem1",34,0.46,18630.2
74,"faceproblem1",35,0.49,18737.4
74,"faceproblem1",36,0.45,18104.4
74,"faceproblem1",37,0.55,17525.8
74,"faceproblem1",38,0.66,16805.09
74,"faceproblem1",39,0.49,18737.4
74,"faceproblem1",40,0.16,18803.7
74,"faceproblem1",41,0.73,18776
74,"faceproblem1",42,0.73,18776
74,"faceproblem1",43,0.29,18408.49
74,"faceproblem1",44,0.47,18657.7
74,"faceproblem1",45,0.81,17946.7
74,"faceproblem1",46,0.81,17946.7
74,"faceproblem1",47,0.38,17496.1
74,"faceproblem1",48,0.33,18038.7
74,"faceproblem1",49,0.45,16580.19
74,"faceproblem1",50,0.16,18803.7
74,"faceproblem1",51,0.52,16916.89
74,"faceproblem1",52,0.33,18809.49
